2.00	0.0000000000
2.50	0.0000000000
3.00	0.0000000000
3.50	0.0000000000
4.00	0.0000000015
4.50	0.0000961623
5.00	0.3822924864
5.50	0.5812452669
6.00	0.6886294457
6.50	0.7574889199
7.00	0.8050589594
7.50	0.8395008345
8.00	0.8652000436
8.50	0.8850385507
9.00	0.9005755323
9.50	0.9131373817
