0.01000	0.628793521716606
0.02000	0.110397595887534
0.03000	0.697022988251374
0.04000	0.320386301791842
0.05000	0.499013364214139
0.06000	0.628793521716606
0.07000	0.110397595887534
0.08000	0.697022988251374
0.09000	0.320386301791842
0.10000	0.499013364214139
0.11000	0.628793521716606
0.12000	0.110397595887534
0.13000	0.697022988251373
0.14000	0.320386301791840
0.15000	0.499013364214139
0.16000	0.628793521716607
0.17000	0.110397595887533
0.18000	0.697022988251374
0.19000	0.320386301791840
0.20000	0.499013364214138
0.21000	0.628793521716606
0.22000	0.110397595887533
0.23000	0.697022988251374
0.24000	0.320386301791841
0.25000	0.499013364214140
0.26000	0.628793521716607
0.27000	0.110397595887532
0.28000	0.697022988251374
0.29000	0.320386301791842
0.30000	0.499013364214140
