0.010000	4.000000
0.020000	4.000000
0.030000	4.000000
0.040000	4.000000
0.050000	4.000000
0.060000	4.000000
0.070000	4.000000
0.080000	4.000000
0.090000	4.000000
0.100000	4.000000
0.110000	4.000000
0.120000	4.000000
0.130000	4.000000
0.140000	4.000000
0.150000	4.000000
0.160000	4.000000
0.170000	4.000000
0.180000	4.000000
0.190000	4.000000
0.200000	4.000000
0.210000	4.000000
0.220000	4.000000
0.230000	4.000000
0.240000	4.000000
0.250000	4.000000
0.260000	4.000000
0.270000	4.000000
0.280000	4.000000
0.290000	4.000000
0.300000	4.000000
0.310000	4.030000
0.320000	4.040000
0.330000	4.040000
0.340000	4.030000
0.350000	4.000000
0.360000	4.000000
0.370000	4.000000
0.380000	4.000000
0.390000	4.000000
0.400000	4.000000
0.410000	4.000000
0.420000	4.000000
0.430000	4.000000
0.440000	4.000000
0.450000	4.000000
0.460000	4.000000
0.470000	4.000000
0.480000	4.000000
0.490000	4.000000
0.500000	4.000000
0.510000	4.000000
0.520000	4.000000
0.530000	4.000000
0.540000	4.000000
0.550000	4.000000
0.560000	4.000000
0.570000	4.000000
0.580000	4.000000
0.590000	4.000000
0.600000	4.000000
0.610000	4.000000
0.620000	4.000000
0.630000	4.000000
0.640000	4.000000
0.650000	4.000000
0.660000	4.000000
0.670000	4.000000
0.680000	4.000000
0.690000	4.000000
0.700000	4.000000
0.710000	4.000000
0.720000	4.000000
0.730000	4.000000
0.740000	4.000000
0.750000	4.000000
0.760000	4.000000
0.770000	4.000000
0.780000	4.000000
0.790000	4.000000
0.800000	4.000000
0.810000	4.000000
0.820000	4.000000
0.830000	4.000000
0.840000	4.000000
0.850000	4.000000
0.860000	4.000000
0.870000	4.000000
0.880000	4.000000
0.890000	4.000000
0.900000	4.000000
0.910000	4.000000
0.920000	4.000000
0.930000	4.000000
0.940000	3.070000
0.950000	3.060000
0.960000	3.050000
0.970000	4.970000
0.980000	3.020000
0.990000	4.990000
1.000000	5.000000
1.010000	5.010000
1.020000	5.020000
1.030000	2.970000
1.040000	2.960000
1.050000	2.960000
1.060000	2.950000
1.070000	5.060000
1.080000	5.060000
1.090000	5.070000
1.100000	2.920000
1.110000	2.920000
1.120000	2.910000
1.130000	2.910000
1.140000	2.900000
