100	98	0.003133991000000
200	188	0.006012146000000
300	278	0.008890301000000
400	370	0.011832415000000
500	452	0.014454734000000
600	536	0.017141012000000
700	609	0.019475515500000
800	675	0.021586162500000
900	736	0.023536912000000
1000	796	0.025455682000000
1100	849	0.027150595500000
1200	908	0.029037386000000
1300	967	0.030924176500000
1400	1017	0.032523151500000
1500	1070	0.034218065000000
1600	1125	0.035976937500000
1700	1175	0.037575912500000
1800	1222	0.039078949000000
1900	1270	0.040613965000000
2000	1316	0.042085022000000
2100	1366	0.043683997000000
2200	1403	0.044867238500000
2300	1447	0.046274336500000
2400	1488	0.047585496000000
2500	1526	0.048800717000000
2600	1560	0.049888020000000
2700	1595	0.051007302500000
2800	1636	0.052318462000000
2900	1674	0.053533683000000
3000	1711	0.054716924500000
3100	1744	0.055772248000000
3200	1789	0.057211325500000
3300	1817	0.058106751500000
3400	1848	0.059098116000000
3500	1874	0.059929583000000
3600	1902	0.060825009000000
3700	1938	0.061976271000000
3800	1966	0.062871697000000
3900	1988	0.063575246000000
4000	2015	0.064438692500000
4100	2042	0.065302139000000
4200	2067	0.066101626500000
4300	2086	0.066709237000000
4400	2117	0.067700601500000
4500	2139	0.068404150500000
4600	2158	0.069011761000000
4700	2185	0.069875207500000
4800	2215	0.070834592500000
4900	2238	0.071570121000000
5000	2259	0.072241690500000
5100	2282	0.072977219000000
5200	2301	0.073584829500000
5300	2321	0.074224419500000
5400	2348	0.075087866000000
5500	2372	0.075855374000000
5600	2394	0.076558923000000
5700	2409	0.077038615500000
5800	2428	0.077646226000000
5900	2444	0.078157898000000
6000	2463	0.078765508500000
6100	2482	0.079373119000000
6200	2498	0.079884791000000
6300	2516	0.080460422000000
6400	2529	0.080876155500000
6500	2545	0.081387827500000
6600	2560	0.081867520000000
6700	2574	0.082315233000000
6800	2590	0.082826905000000
6900	2609	0.083434515500000
7000	2630	0.084106085000000
7100	2648	0.084681716000000
7200	2668	0.085321306000000
7300	2682	0.085769019000000
7400	2692	0.086088814000000
7500	2709	0.086632465500000
7600	2722	0.087048199000000
7700	2735	0.087463932500000
7800	2744	0.087751748000000
7900	2761	0.088295399500000
8000	2773	0.088679153500000
8100	2787	0.089126866500000
8200	2794	0.089350723000000
8300	2809	0.089830415500000
8400	2824	0.090310108000000
8500	2841	0.090853759500000
8600	2850	0.091141575000000
8700	2860	0.091461370000000
8800	2877	0.092005021500000
8900	2890	0.092420755000000
9000	2909	0.093028365500000
9100	2916	0.093252222000000
9200	2929	0.093667955500000
9300	2940	0.094019730000000
9400	2956	0.094531402000000
9500	2968	0.094915156000000
9600	2973	0.095075053500000
9700	2987	0.095522766500000
9800	3000	0.095938500000000
9900	3010	0.096258295000000
10000	3022	0.096642049000000
10100	3031	0.096929864500000
10200	3040	0.097217680000000
10300	3050	0.097537475000000
10400	3059	0.097825290500000
10500	3067	0.098081126500000
10600	3077	0.098400921500000
10700	3088	0.098752696000000
10800	3097	0.099040511500000
10900	3108	0.099392286000000
11000	3119	0.099744060500000
11100	3127	0.099999896500000
11200	3136	0.100287712000000
11300	3146	0.100607507000000
11400	3158	0.100991261000000
11500	3166	0.101247097000000
11600	3174	0.101502933000000
11700	3183	0.101790748500000
11800	3195	0.102174502500000
11900	3208	0.102590236000000
12000	3219	0.102942010500000
12100	3229	0.103261805500000
12200	3234	0.103421703000000
